Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,CHTR:CM02:1155:HV:POWER
2019-03-27-15:01:20,24.0508,95.406,73.5528,7.93255
2019-03-27-15:01:21,24.0508,95.5379,73.3868,7.93255
2019-03-27-15:01:22,24.0508,95.5379,73.3868,7.93255
2019-03-27-15:01:23,24.0508,95.5379,73.3868,7.93255
2019-03-27-15:01:24,24.0508,95.5379,73.3868,7.93255
2019-03-27-15:01:25,24.0508,95.3838,73.3868,7.93255
2019-03-27-15:01:26,24.0508,95.5267,73.5697,7.93255
2019-03-27-15:01:27,24.0508,95.5267,73.4688,7.93255
2019-03-27-15:01:28,24.0508,95.5267,73.6286,7.93255
2019-03-27-15:01:29,24.0508,95.4264,73.5225,7.93255
2019-03-27-15:01:30,24.0508,95.4264,73.5225,7.93255
2019-03-27-15:01:31,24.0508,95.5528,73.3053,7.93255
2019-03-27-15:01:32,24.0508,95.4316,73.455,7.93255
2019-03-27-15:01:33,24.0508,95.6201,73.5645,7.93255
2019-03-27-15:01:34,24.0508,95.4005,73.2697,7.93255
2019-03-27-15:01:35,24.0508,95.4005,73.5248,7.93255
2019-03-27-15:01:36,24.0508,95.4005,73.3867,7.93255
2019-03-27-15:01:37,24.0508,95.646,73.3867,7.93255
2019-03-27-15:01:38,24.0508,95.646,73.5063,7.93255
2019-03-27-15:01:39,24.0508,95.4242,73.5063,7.93255
2019-03-27-15:01:40,24.0508,95.4242,73.5063,7.93255
2019-03-27-15:01:41,24.0508,95.4242,73.385,7.93255
2019-03-27-15:01:42,24.0508,95.4242,73.5175,7.93255
2019-03-27-15:01:43,24.0508,95.8457,73.4123,7.93255
2019-03-27-15:01:44,24.0508,95.4457,73.4123,7.93255
2019-03-27-15:01:45,24.0508,95.8248,73.6763,7.93255
2019-03-27-15:01:46,24.0508,95.4284,73.4858,7.93255
2019-03-27-15:01:47,24.0508,95.5776,73.4858,7.93255
2019-03-27-15:01:48,24.0508,95.5776,73.6501,7.93255
2019-03-27-15:01:49,24.0508,95.4312,73.462,7.93255
2019-03-27-15:01:50,24.0508,95.5461,73.462,7.93255
2019-03-27-15:01:51,24.0508,95.5461,73.462,7.93255
2019-03-27-15:01:52,24.0508,95.5461,73.301,7.93255
2019-03-27-15:01:53,24.0508,95.5461,73.4625,7.93255
2019-03-27-15:01:54,24.0508,95.4188,73.2729,7.93255
2019-03-27-15:01:55,24.0508,95.4188,73.4684,7.93255
2019-03-27-15:01:56,24.0508,95.4188,73.4684,7.93255
2019-03-27-15:01:57,24.0508,95.5315,73.6553,7.93255
2019-03-27-15:01:58,24.0508,95.5315,73.5113,7.93255
2019-03-27-15:01:59,24.0508,95.3911,73.3136,7.93255
2019-03-27-15:02:00,24.0508,95.3911,73.4355,7.93255
2019-03-27-15:02:01,24.0508,95.3911,73.4355,7.93255
2019-03-27-15:02:02,24.0508,95.6747,73.4355,7.93255
2019-03-27-15:02:03,24.0508,95.4797,73.4355,7.93255
2019-03-27-15:02:04,24.0508,95.4797,73.4355,7.93255
2019-03-27-15:02:05,24.0508,95.6319,73.4355,7.93255
2019-03-27-15:02:06,24.0508,95.6319,73.4355,7.93255
2019-03-27-15:02:07,24.0508,95.3888,73.4355,7.93255
2019-03-27-15:02:08,24.0508,95.517,73.5877,7.93255
2019-03-27-15:02:09,24.0508,95.3786,73.3194,7.93255
2019-03-27-15:02:10,24.0508,95.5205,73.5949,7.93255
2019-03-27-15:02:11,24.0508,95.5205,73.4736,7.93255
2019-03-27-15:02:12,24.0508,95.6352,73.6617,7.93255
2019-03-27-15:02:13,24.0508,95.5253,73.384,7.93255
2019-03-27-15:02:14,24.0508,95.3803,73.384,7.93255
2019-03-27-15:02:15,24.0508,95.7023,73.384,7.93255
2019-03-27-15:02:16,24.0508,95.4143,73.5154,7.93255
2019-03-27-15:02:17,24.0508,95.4143,73.5154,7.93255
2019-03-27-15:02:18,24.0508,95.5563,73.3272,7.93255
2019-03-27-15:02:19,24.0508,95.4075,73.4551,7.93255
2019-03-27-15:02:20,24.0508,95.4075,73.4551,7.93255
2019-03-27-15:02:21,24.0508,95.4075,73.2888,7.93255
2019-03-27-15:02:22,24.0508,95.4075,73.5082,7.93255
2019-03-27-15:02:23,24.0508,95.5566,73.3141,7.93255
2019-03-27-15:02:24,24.0508,95.3946,73.3141,7.93255
2019-03-27-15:02:25,24.0508,95.5783,73.4541,7.93255
2019-03-27-15:02:26,24.0508,95.3846,73.2626,7.93255
2019-03-27-15:02:27,24.0508,95.4908,73.4588,7.93255
2019-03-27-15:02:28,24.0508,95.4908,73.4588,7.93255
2019-03-27-15:02:29,24.0508,95.5997,73.4588,7.93255
2019-03-27-15:02:30,24.0508,95.5997,73.5658,7.93255
2019-03-27-15:02:31,24.0508,95.4074,73.2569,7.93255
2019-03-27-15:02:32,24.0508,95.5711,73.5441,7.93255
2019-03-27-15:02:33,24.0508,95.3774,73.3666,7.93255
2019-03-27-15:02:34,24.0508,95.3774,73.3666,7.93255
2019-03-27-15:02:35,24.0508,95.5541,73.3666,7.93255
2019-03-27-15:02:36,24.0508,95.4441,73.3666,7.93255
2019-03-27-15:02:37,24.0508,95.5548,73.5687,7.93255
2019-03-27-15:02:38,24.0508,95.3992,73.2417,7.93255
2019-03-27-15:02:39,24.0508,95.5775,73.2417,7.93255
2019-03-27-15:02:40,24.0508,95.3879,73.2417,7.93255
2019-03-27-15:02:41,24.0508,95.3879,73.2417,7.93255
2019-03-27-15:02:42,24.0508,95.6741,73.376,7.93255
2019-03-27-15:02:43,24.0508,95.4329,73.4903,7.93255
2019-03-27-15:02:44,24.0508,95.4329,73.4903,7.93255
2019-03-27-15:02:45,24.0508,95.4329,73.278,7.93255
2019-03-27-15:02:46,24.0508,95.4329,73.278,7.93255
2019-03-27-15:02:47,24.0508,95.8419,73.4917,7.93255
2019-03-27-15:02:48,24.0508,95.4144,73.4917,7.93255
2019-03-27-15:02:49,24.0508,95.8231,73.4917,7.93255
2019-03-27-15:02:50,24.0508,95.5251,73.4917,7.93255
2019-03-27-15:02:51,24.0508,95.3985,73.4917,7.93255
2019-03-27-15:02:52,24.0508,95.6462,73.4917,7.93255
2019-03-27-15:02:53,24.0508,95.3796,73.287,7.93255
2019-03-27-15:02:54,24.0508,95.5948,73.5991,7.93255
2019-03-27-15:02:55,24.0508,95.3921,73.2799,7.93255
2019-03-27-15:02:56,24.0508,95.3921,73.4084,7.93255
2019-03-27-15:02:57,24.0508,95.5486,73.5813,7.93255
2019-03-27-15:02:58,24.0508,95.4166,73.4539,7.93255
2019-03-27-15:02:59,24.0508,95.5255,73.5562,7.93255
2019-03-27-15:03:00,24.0508,95.4202,73.3741,7.93255
2019-03-27-15:03:01,24.0508,95.5297,73.3741,7.93255
2019-03-27-15:03:02,24.0508,95.5297,73.3741,7.93255
2019-03-27-15:03:03,24.0508,95.4077,73.3741,7.93255
2019-03-27-15:03:04,24.0508,95.4077,73.502,7.93255
2019-03-27-15:03:05,24.0508,95.4077,73.502,7.93255
2019-03-27-15:03:06,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:07,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:08,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:09,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:10,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:11,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:12,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:13,24.0508,95.4077,73.3226,7.93255
2019-03-27-15:03:14,24.0508,95.6968,73.3226,7.93255
2019-03-27-15:03:15,24.0508,95.4298,73.3226,7.93255
2019-03-27-15:03:16,24.0508,95.4298,73.3226,7.93255
2019-03-27-15:03:17,24.0508,95.4298,73.3226,7.93255
2019-03-27-15:03:18,24.0508,95.6113,73.3226,7.93255
2019-03-27-15:03:19,24.0508,95.5091,73.3226,7.93255
2019-03-27-15:03:20,24.0508,95.3863,73.3226,7.93255
2019-03-27-15:03:21,24.0508,95.3863,73.2212,7.93255
2019-03-27-15:03:22,24.0508,95.5034,73.4472,7.93255
2019-03-27-15:03:23,24.0508,95.3855,73.4472,7.93255
2019-03-27-15:03:24,24.0508,95.3855,73.3087,7.93255
2019-03-27-15:03:25,24.0508,95.3855,73.3087,7.93255
2019-03-27-15:03:26,24.0508,95.3855,73.4265,7.93255
2019-03-27-15:03:27,24.0508,95.3855,73.2689,7.93255
2019-03-27-15:03:28,24.0508,95.3855,73.3764,7.93255
2019-03-27-15:03:29,24.0508,95.3855,73.3764,7.93255
2019-03-27-15:03:30,24.0508,95.5543,73.2406,7.93255
2019-03-27-15:03:31,24.0508,95.5543,73.2406,7.93255
2019-03-27-15:03:32,24.0508,95.2767,73.2406,7.93255
2019-03-27-15:03:33,24.0508,95.596,73.2406,7.93255
2019-03-27-15:03:34,24.0508,95.4862,73.2406,7.93255
2019-03-27-15:03:35,24.0508,95.4862,73.2406,7.93255
2019-03-27-15:03:36,24.0508,95.4862,73.2406,7.93255
2019-03-27-15:03:37,24.0508,95.3756,73.3575,7.93255
2019-03-27-15:03:38,24.0508,95.3756,73.3575,7.93255
2019-03-27-15:03:39,24.0508,95.3756,73.2358,7.93255
2019-03-27-15:03:40,24.0508,95.3756,73.4239,7.93255
2019-03-27-15:03:41,24.0508,95.5314,73.4239,7.93255
2019-03-27-15:03:42,24.0508,95.5314,73.2149,7.93255
2019-03-27-15:03:43,24.0508,95.4096,73.2149,7.93255
2019-03-27-15:03:44,24.0508,95.4096,73.3154,7.93255
2019-03-27-15:03:45,24.0508,95.5873,73.3154,7.93255
2019-03-27-15:03:46,24.0508,95.5873,73.5327,7.93255
2019-03-27-15:03:47,24.0508,95.5873,73.3257,7.93255
2019-03-27-15:03:48,24.0508,95.4076,73.4352,7.93255
2019-03-27-15:03:49,24.0508,95.4076,73.4352,7.93255
2019-03-27-15:03:50,24.0508,95.4076,73.4352,7.93255
2019-03-27-15:03:51,24.0508,95.4076,73.3108,7.93255
2019-03-27-15:03:52,24.0508,95.4076,73.3108,7.93255
2019-03-27-15:03:53,24.0508,95.5863,73.4507,7.93255
2019-03-27-15:03:54,24.0508,95.389,73.2547,7.93255
2019-03-27-15:03:55,24.0508,95.389,73.2547,7.93255
2019-03-27-15:03:56,24.0508,95.28,73.2547,7.93255
2019-03-27-15:03:57,24.0508,95.28,73.2547,7.93255
2019-03-27-15:03:58,24.0508,95.6144,73.412,7.93255
2019-03-27-15:03:59,24.0508,95.3914,73.2334,7.93255
2019-03-27-15:04:00,24.0508,95.3914,73.4477,7.93255
2019-03-27-15:04:01,24.0508,95.3914,73.246,7.93255
2019-03-27-15:04:02,24.0508,95.3914,73.246,7.93255
2019-03-27-15:04:03,24.0508,95.5292,73.3636,7.93255
2019-03-27-15:04:04,24.0508,95.3638,73.2226,7.93255
2019-03-27-15:04:05,24.0508,95.5292,73.3418,7.93255
2019-03-27-15:04:06,24.0508,95.5292,73.3418,7.93255
2019-03-27-15:04:07,24.0508,95.3927,73.3418,7.93255
2019-03-27-15:04:08,24.0508,95.5363,73.3418,7.93255
2019-03-27-15:04:09,24.0508,95.3866,73.3418,7.93255
2019-03-27-15:04:10,24.0508,95.4973,73.3418,7.93255
2019-03-27-15:04:11,24.0508,95.4973,73.3418,7.93255
2019-03-27-15:04:12,24.0508,95.3904,73.2413,7.93255
2019-03-27-15:04:13,24.0508,95.3904,73.4678,7.93255
2019-03-27-15:04:14,24.0508,95.2066,73.4678,7.93255
2019-03-27-15:04:15,24.0508,95.4178,73.2719,7.93255
2019-03-27-15:04:16,24.0508,95.4178,73.2719,7.93255
2019-03-27-15:04:17,24.0508,95.4178,73.2719,7.93255
2019-03-27-15:04:18,24.0508,95.5816,73.4406,7.93255
2019-03-27-15:04:19,24.0508,95.3733,73.213,7.93255
2019-03-27-15:04:20,24.0508,95.3733,73.213,7.93255
2019-03-27-15:04:21,24.0508,95.5784,73.3147,7.93255
2019-03-27-15:04:22,24.0508,95.153,73.3147,7.93255
2019-03-27-15:04:23,24.0508,95.4796,73.3147,7.93255
2019-03-27-15:04:24,24.0508,95.4796,73.3147,7.93255
2019-03-27-15:04:25,24.0508,95.4796,73.3147,7.93255
2019-03-27-15:04:26,24.0508,95.4796,73.3147,7.93255
2019-03-27-15:04:27,24.0508,95.4796,73.2046,7.93255
2019-03-27-15:04:28,24.0508,95.6717,73.2046,7.93255
2019-03-27-15:04:29,24.0508,95.3674,73.2046,7.93255
2019-03-27-15:04:30,24.0508,95.6571,73.4651,7.93255
2019-03-27-15:04:31,24.0508,95.3842,73.2196,7.93255
2019-03-27-15:04:32,24.0508,95.6038,73.2196,7.93255
2019-03-27-15:04:33,24.0508,95.4497,73.2196,7.93255
2019-03-27-15:04:34,24.0508,95.4497,73.2196,7.93255
2019-03-27-15:04:35,24.0508,95.4497,73.2196,7.93255
2019-03-27-15:04:36,24.0508,95.3456,73.2196,7.93255
2019-03-27-15:04:37,24.0508,95.3456,73.2196,7.93255
2019-03-27-15:04:38,24.0508,95.3456,73.2196,7.93255
2019-03-27-15:04:39,24.0508,95.5591,73.2196,7.93255
2019-03-27-15:04:40,24.0508,95.4561,73.3311,7.93255
2019-03-27-15:04:41,24.0508,95.4561,73.3311,7.93255
2019-03-27-15:04:42,24.0508,95.4561,73.3311,7.93255
2019-03-27-15:04:43,24.0508,95.4561,73.2206,7.93255
2019-03-27-15:04:44,24.0508,95.4561,73.2206,7.93255
2019-03-27-15:04:45,24.0508,95.4561,73.3427,7.93255
2019-03-27-15:04:46,24.0508,95.4561,73.3427,7.93255
2019-03-27-15:04:47,24.0508,95.4561,73.3427,7.93255
2019-03-27-15:04:48,24.0508,95.4561,73.3427,7.93255
2019-03-27-15:04:49,24.0508,95.4561,73.2113,7.93255
2019-03-27-15:04:50,24.0508,95.4561,73.4069,7.93255
2019-03-27-15:04:51,24.0508,95.4561,73.2054,7.93255
2019-03-27-15:04:52,24.0508,95.5743,73.3988,7.93255
2019-03-27-15:04:53,24.0508,95.3663,73.3988,7.93255
2019-03-27-15:04:54,24.0508,95.3663,73.1995,7.93255
2019-03-27-15:04:55,24.0508,95.3663,73.3287,7.93255
2019-03-27-15:04:56,24.0508,95.3663,73.205,7.93255
2019-03-27-15:04:57,24.0508,95.5932,73.4172,7.93255
2019-03-27-15:04:58,24.0508,95.2473,73.1989,7.93255
2019-03-27-15:04:59,24.0508,95.3709,73.1989,7.93255
2019-03-27-15:05:00,24.0508,95.3709,73.3187,7.93255
2019-03-27-15:05:01,24.0508,95.3709,73.3187,7.93255
2019-03-27-15:05:02,24.0508,95.5879,73.3187,7.93255
2019-03-27-15:05:03,24.0508,95.3998,73.3187,7.93255
2019-03-27-15:05:04,24.0508,95.3998,73.3187,7.93255
2019-03-27-15:05:05,24.0508,95.3998,73.3187,7.93255
2019-03-27-15:05:06,24.0508,95.3998,73.3187,7.93255
2019-03-27-15:05:07,24.0508,95.5767,73.3187,7.93255
2019-03-27-15:05:08,24.0508,95.5767,73.3187,7.93255
2019-03-27-15:05:09,24.0508,95.5767,73.3187,7.93255
2019-03-27-15:05:10,24.0508,95.4124,73.3187,7.93255
2019-03-27-15:05:11,24.0508,95.4124,73.2051,7.93255
2019-03-27-15:05:12,24.0508,95.5357,73.3161,7.93255
2019-03-27-15:05:13,24.0508,95.4011,73.1958,7.93255
2019-03-27-15:05:14,24.0508,95.7741,73.1958,7.93255
2019-03-27-15:05:15,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:16,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:17,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:18,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:19,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:20,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:21,24.0508,95.419,73.2959,7.93255
2019-03-27-15:05:22,24.0508,95.6041,73.2959,7.93255
2019-03-27-15:05:23,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:24,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:25,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:26,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:27,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:28,24.0508,95.4003,73.2959,7.93255
2019-03-27-15:05:29,24.0508,95.4003,73.1678,7.93255
2019-03-27-15:05:30,24.0508,95.0792,73.1678,7.93255
2019-03-27-15:05:31,24.0508,95.3825,73.0205,7.93255
2019-03-27-15:05:32,24.0508,95.4927,73.2905,7.93255
2019-03-27-15:05:33,24.0508,95.3471,73.2905,7.93255
2019-03-27-15:05:34,24.0508,95.4755,73.2905,7.93255
2019-03-27-15:05:35,24.0508,95.4755,73.2905,7.93255
2019-03-27-15:05:36,24.0508,95.364,73.2905,7.93255
2019-03-27-15:05:37,24.0508,95.364,73.2905,7.93255
2019-03-27-15:05:38,24.0508,95.364,73.2905,7.93255
2019-03-27-15:05:39,24.0508,95.364,73.2905,7.93255
2019-03-27-15:05:40,24.0508,95.364,73.2905,7.93255
2019-03-27-15:05:41,24.0508,95.089,73.2905,7.93255
2019-03-27-15:05:42,24.0508,95.4301,73.2905,7.93255
2019-03-27-15:05:43,24.0508,95.3042,73.2905,7.93255
2019-03-27-15:05:44,24.0508,95.412,73.2905,7.93255
2019-03-27-15:05:45,24.0508,95.412,73.2905,7.93255
2019-03-27-15:05:46,24.0508,95.5127,73.2905,7.93255
2019-03-27-15:05:47,24.0508,95.5127,73.2905,7.93255
2019-03-27-15:05:48,24.0508,95.2957,73.2905,7.93255
2019-03-27-15:05:49,24.0508,95.4691,73.2905,7.93255
2019-03-27-15:05:50,24.0508,95.2154,73.2905,7.93255
2019-03-27-15:05:51,24.0508,95.4545,73.2905,7.93255
2019-03-27-15:05:52,24.0508,95.4545,73.2905,7.93255
2019-03-27-15:05:53,24.0508,95.1699,73.2905,7.93255
2019-03-27-15:05:54,24.0508,95.5644,73.2905,7.93255
2019-03-27-15:05:55,24.0508,95.1863,73.2905,7.93255
2019-03-27-15:05:56,24.0508,95.1863,73.4053,7.93255
2019-03-27-15:05:57,24.0508,95.1863,73.0976,7.93255
2019-03-27-15:05:58,24.0508,95.3608,73.209,7.93255
2019-03-27-15:05:59,24.0508,95.176,73.209,7.93255
2019-03-27-15:06:00,24.0508,95.3614,73.209,7.93255
2019-03-27-15:06:01,24.0508,95.5424,73.4153,7.93255
2019-03-27-15:06:02,24.0508,95.3523,73.2309,7.93255
2019-03-27-15:06:03,24.0508,95.3523,73.3553,7.93255
2019-03-27-15:06:04,24.0508,95.2296,73.2238,7.93255
2019-03-27-15:06:05,24.0508,95.2296,73.2238,7.93255
2019-03-27-15:06:06,24.0508,95.5206,73.3587,7.93255
2019-03-27-15:06:07,24.0508,95.3699,73.2284,7.93255
2019-03-27-15:06:08,24.0508,95.1908,73.2284,7.93255
2019-03-27-15:06:09,24.0508,95.3872,73.2284,7.93255
2019-03-27-15:06:10,24.0508,95.3872,73.2284,7.93255
2019-03-27-15:06:11,24.0508,95.3872,73.2284,7.93255
2019-03-27-15:06:12,24.0508,95.3872,73.2284,7.93255
2019-03-27-15:06:13,24.0508,95.5646,73.2284,7.93255
2019-03-27-15:06:14,24.0508,95.3629,73.2284,7.93255
2019-03-27-15:06:15,24.0508,95.1845,73.2284,7.93255
2019-03-27-15:06:16,24.0508,95.3541,73.2284,7.93255
2019-03-27-15:06:17,24.0508,95.3541,73.2284,7.93255
2019-03-27-15:06:18,24.0508,95.5285,73.2284,7.93255
2019-03-27-15:06:19,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:20,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:21,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:22,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:23,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:24,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:25,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:26,24.0508,95.3799,73.2284,7.93255
2019-03-27-15:06:27,24.0508,95.1616,73.2284,7.93255
2019-03-27-15:06:28,24.0508,95.1616,72.9863,7.93255
2019-03-27-15:06:29,24.0508,95.3333,73.295,7.93255
2019-03-27-15:06:30,24.0508,95.082,73.1781,7.93255
2019-03-27-15:06:31,24.0508,95.4427,73.4299,7.93255
2019-03-27-15:06:32,24.0508,95.0465,73.189,7.93255
2019-03-27-15:06:33,24.0508,95.3749,73.189,7.93255
2019-03-27-15:06:34,24.0508,95.2075,73.3258,7.93255
2019-03-27-15:06:35,24.0508,95.3928,73.1828,7.93255
2019-03-27-15:06:36,24.0508,95.1843,73.1828,7.93255
2019-03-27-15:06:37,24.0508,95.3656,73.1828,7.93255
2019-03-27-15:06:38,24.0508,95.3656,73.1828,7.93255
2019-03-27-15:06:39,24.0508,95.3656,73.1828,7.93255
2019-03-27-15:06:40,24.0508,95.3656,73.3579,7.93255
2019-03-27-15:06:41,24.0508,95.194,73.2553,7.93255
2019-03-27-15:06:42,24.0508,95.3618,73.2553,7.93255
2019-03-27-15:06:43,24.0508,95.2231,73.2553,7.93255
2019-03-27-15:06:44,24.0508,95.3675,73.2553,7.93255
2019-03-27-15:06:45,24.0508,95.0604,73.2553,7.93255
2019-03-27-15:06:46,24.0508,95.4096,73.4363,7.93255
2019-03-27-15:06:47,24.0508,95.4096,73.1938,7.93255
2019-03-27-15:06:48,24.0508,95.4096,73.3131,7.93255
2019-03-27-15:06:49,24.0508,95.247,73.3131,7.93255
2019-03-27-15:06:50,24.0508,95.247,73.3131,7.93255
2019-03-27-15:06:51,24.0508,95.247,73.3131,7.93255
2019-03-27-15:06:52,24.0508,95.247,73.159,7.93255
2019-03-27-15:06:53,24.0508,95.247,73.3393,7.93255
2019-03-27-15:06:54,24.0508,95.1439,73.216,7.93255
2019-03-27-15:06:55,24.0508,95.33,73.216,7.93255
2019-03-27-15:06:56,24.0508,95.33,73.216,7.93255
2019-03-27-15:06:57,24.0508,95.33,73.3457,7.93255
2019-03-27-15:06:58,24.0508,95.33,73.5492,7.93255
2019-03-27-15:06:59,24.0508,95.33,73.2009,7.93255
2019-03-27-15:07:00,24.0508,95.204,73.3965,7.93255
2019-03-27-15:07:01,24.0508,95.3293,73.1588,7.93255
2019-03-27-15:07:02,24.0508,95.4642,73.3872,7.93255
2019-03-27-15:07:03,24.0508,95.1479,73.1888,7.93255
2019-03-27-15:07:04,24.0508,95.3397,73.1888,7.93255
2019-03-27-15:07:05,24.0508,95.1802,73.1888,7.93255
2019-03-27-15:07:06,24.0508,95.3553,73.1888,7.93255
2019-03-27-15:07:07,24.0508,95.1567,73.3718,7.93255
2019-03-27-15:07:08,24.0508,95.1567,73.2057,7.93255
2019-03-27-15:07:09,24.0508,95.2971,73.2057,7.93255
2019-03-27-15:07:10,24.0508,95.4665,73.2057,7.93255
2019-03-27-15:07:11,24.0508,95.2033,73.2057,7.93255
2019-03-27-15:07:12,24.0508,95.5898,73.3294,7.93255
2019-03-27-15:07:13,24.0508,95.0151,73.3294,7.93255
2019-03-27-15:07:14,24.0508,95.0151,73.1921,7.93255
2019-03-27-15:07:15,24.0508,95.1822,73.1921,7.93255
2019-03-27-15:07:16,24.0508,95.3165,73.1921,7.93255
2019-03-27-15:07:17,24.0508,95.5529,73.3127,7.93255
2019-03-27-15:07:18,24.0508,95.0209,73.3127,7.93255
2019-03-27-15:07:19,24.0508,95.3504,73.21,7.93255
2019-03-27-15:07:20,24.0508,95.0932,73.21,7.93255
2019-03-27-15:07:21,24.0508,95.3386,73.21,7.93255
2019-03-27-15:07:22,24.0508,95.3386,72.9999,7.93255
2019-03-27-15:07:23,24.0508,95.071,73.2727,7.93255
2019-03-27-15:07:24,24.0508,95.2699,73.2727,7.93255
2019-03-27-15:07:25,24.0508,95.2699,73.2727,7.93255
2019-03-27-15:07:26,24.0508,95.1116,73.2727,7.93255
2019-03-27-15:07:27,24.0508,95.2214,73.2727,7.93255
2019-03-27-15:07:28,24.0508,95.2214,73.0951,7.93255
2019-03-27-15:07:29,24.0508,95.2214,73.0951,7.93255
2019-03-27-15:07:30,24.0508,95.2214,73.2786,7.93255
2019-03-27-15:07:31,24.0508,95.0176,73.2786,7.93255
2019-03-27-15:07:32,24.0508,95.4609,73.2786,7.93255
2019-03-27-15:07:33,24.0508,95.0522,73.1088,7.93255
2019-03-27-15:07:34,24.0508,95.0522,73.1088,7.93255
2019-03-27-15:07:35,24.0508,95.1564,73.2225,7.93255
2019-03-27-15:07:36,24.0508,95.1564,73.2225,7.93255
2019-03-27-15:07:37,24.0508,95.3468,73.032,7.93255
2019-03-27-15:07:38,24.0508,95.3468,73.1505,7.93255
2019-03-27-15:07:39,24.0508,95.0803,72.9536,7.93255
2019-03-27-15:07:40,24.0508,95.2684,73.2488,7.93255
2019-03-27-15:07:41,24.0508,95.2684,72.9354,7.93255
2019-03-27-15:07:42,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:43,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:44,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:45,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:46,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:47,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:48,24.0508,95.2684,73.1827,7.93255
2019-03-27-15:07:49,24.0508,95.0469,73.1827,7.93255
2019-03-27-15:07:50,24.0508,95.0469,73.2891,7.93255
2019-03-27-15:07:51,24.0508,95.1898,73.1731,7.93255
2019-03-27-15:07:52,24.0508,95.1898,73.3045,7.93255
2019-03-27-15:07:53,24.0508,94.9829,73.1546,7.93255
2019-03-27-15:07:54,24.0508,95.3743,73.3114,7.93255
2019-03-27-15:07:55,24.0508,95.1592,73.0684,7.93255
2019-03-27-15:07:56,24.0508,95.2783,73.185,7.93255
2019-03-27-15:07:57,24.0508,95.0741,73.3277,7.93255
2019-03-27-15:07:58,24.0508,95.2272,73.1303,7.93255
2019-03-27-15:07:59,24.0508,95.3391,73.3598,7.93255
2019-03-27-15:08:00,24.0508,95.0144,73.1154,7.93255
2019-03-27-15:08:01,24.0508,95.0144,73.1154,7.93255
2019-03-27-15:08:02,24.0508,95.0144,73.3579,7.93255
2019-03-27-15:08:03,24.0508,95.266,73.1834,7.93255
2019-03-27-15:08:04,24.0508,95.0945,73.4246,7.93255
2019-03-27-15:08:05,24.0508,95.2502,73.1672,7.93255
2019-03-27-15:08:06,24.0508,95.0689,73.4094,7.93255
2019-03-27-15:08:07,24.0508,95.0689,73.1441,7.93255
2019-03-27-15:08:08,24.0508,95.0689,72.949,7.93255
2019-03-27-15:08:09,24.0508,95.1749,73.1795,7.93255
2019-03-27-15:08:10,24.0508,95.1749,73.1795,7.93255
2019-03-27-15:08:11,24.0508,95.1749,73.3718,7.93255
2019-03-27-15:08:12,24.0508,95.4263,73.2228,7.93255
2019-03-27-15:08:13,24.0508,95.2264,73.2228,7.93255
2019-03-27-15:08:14,24.0508,95.3718,73.3473,7.93255
2019-03-27-15:08:15,24.0508,95.0962,72.9632,7.93255
2019-03-27-15:08:16,24.0508,95.2721,73.3251,7.93255
2019-03-27-15:08:17,24.0508,95.0889,73.175,7.93255
2019-03-27-15:08:18,24.0508,95.3477,72.9447,7.93255
2019-03-27-15:08:19,24.0508,95.0884,72.9447,7.93255
2019-03-27-15:08:20,24.0508,95.0884,73.1826,7.93255
2019-03-27-15:08:21,24.0508,95.4169,73.1826,7.93255
2019-03-27-15:08:22,24.0508,94.9799,73.1826,7.93255
2019-03-27-15:08:23,24.0508,94.9799,73.1826,7.93255
