Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0220:GACT,CHTR:CM02:1255:HV:POWER,CPT:CM02:2302:DS:PRESS
2019-03-28-15:55:51,26.0547,93.9878,72.3025,15.8026,1.82506,28.5735
2019-03-28-15:55:52,26.0547,93.5789,71.8543,15.8026,1.82506,28.5735
2019-03-28-15:55:53,26.0547,94.1994,72.067,15.8026,1.82506,28.5735
2019-03-28-15:55:54,26.0547,93.8297,72.067,15.8026,1.82506,28.5735
2019-03-28-15:55:55,26.0547,93.8297,72.067,15.8026,1.82506,28.5735
2019-03-28-15:55:56,26.0547,93.6673,71.9432,15.7916,1.82506,28.5735
2019-03-28-15:55:57,26.0547,93.8859,71.9432,15.7916,1.82506,28.5735
2019-03-28-15:55:58,26.0547,94.1025,71.9432,15.7916,1.82506,28.5735
2019-03-28-15:55:59,26.0547,93.7616,72.0826,15.7916,1.82506,28.5735
2019-03-28-15:56:00,26.0547,93.7616,72.0826,15.7916,1.82506,28.5735
2019-03-28-15:56:01,26.0547,93.6205,72.0826,15.7916,1.82506,28.5735
2019-03-28-15:56:02,26.0547,93.9689,72.0826,15.7916,1.82506,28.5735
2019-03-28-15:56:03,26.0547,93.5799,71.8091,15.7916,1.82506,28.5735
2019-03-28-15:56:04,26.0547,94.1897,72.1604,15.7916,1.82506,28.5735
2019-03-28-15:56:05,26.0547,93.6896,71.9024,15.7916,1.82506,28.5735
2019-03-28-15:56:06,26.0547,93.8575,72.0775,15.7916,1.82506,28.5735
2019-03-28-15:56:07,26.0547,93.595,72.0775,15.7916,1.82506,28.5735
2019-03-28-15:56:08,26.0547,93.9753,71.8851,15.8016,1.82506,28.5735
2019-03-28-15:56:09,26.0547,93.5936,71.8851,15.8016,1.82506,28.5735
2019-03-28-15:56:10,26.0547,93.9445,71.8851,15.8016,1.82506,28.5735
2019-03-28-15:56:11,26.0547,94.0596,71.8851,15.8016,1.82506,28.5735
2019-03-28-15:56:12,26.0547,93.534,71.8851,15.8016,1.82506,28.5735
2019-03-28-15:56:13,26.0547,93.7453,72.0737,15.8016,1.82506,28.5735
2019-03-28-15:56:14,26.0547,93.5594,71.8849,15.8016,1.82506,28.5735
2019-03-28-15:56:15,26.0547,93.9676,72.0738,15.8016,1.82506,28.5735
2019-03-28-15:56:16,26.0547,93.6075,71.8839,15.8016,1.82506,28.5735
2019-03-28-15:56:17,26.0547,93.9523,72.0773,15.8016,1.82506,28.5735
2019-03-28-15:56:18,26.0547,93.7101,71.7627,15.8016,1.82506,28.5735
2019-03-28-15:56:19,26.0547,93.8351,72.1055,15.8016,1.82506,28.5735
2019-03-28-15:56:20,26.1953,93.8351,72.1055,15.8016,1.82506,28.5735
2019-03-28-15:56:21,26.0547,93.5803,71.9892,15.791,1.82506,28.5735
2019-03-28-15:56:22,26.0547,93.5803,71.9892,15.791,1.82506,28.5735
2019-03-28-15:56:23,26.0547,93.5803,71.9892,15.791,1.82506,28.5735
2019-03-28-15:56:24,26.0547,93.9697,71.9892,15.791,1.82506,28.5735
2019-03-28-15:56:25,26.0547,93.7597,71.8185,15.791,1.82506,28.5735
2019-03-28-15:56:26,26.0547,93.9734,72.0034,15.791,1.82506,28.5735
2019-03-28-15:56:27,26.0547,93.848,71.7686,15.791,1.82506,28.5735
2019-03-28-15:56:28,26.0547,93.9807,72.0688,15.791,1.82506,28.5735
2019-03-28-15:56:29,26.0547,93.5829,71.8863,15.791,1.82506,28.5735
2019-03-28-15:56:30,26.0547,93.8303,72.0449,15.791,1.82506,28.5735
2019-03-28-15:56:31,26.0547,93.6199,72.0449,15.791,1.82506,28.5735
2019-03-28-15:56:32,26.0547,93.6199,71.8833,15.791,1.82506,28.5735
2019-03-28-15:56:33,26.0547,93.7734,71.8833,15.791,1.82506,28.5735
2019-03-28-15:56:34,26.0547,93.5943,71.8833,15.791,1.82506,28.5735
2019-03-28-15:56:35,26.0547,93.699,71.8833,15.791,1.82506,28.5735
2019-03-28-15:56:36,26.0547,93.699,71.8833,15.791,1.82506,28.5735
2019-03-28-15:56:37,26.0547,93.8907,72.0773,15.791,1.82506,28.5735
2019-03-28-15:56:38,26.0547,93.6759,71.9006,15.791,1.82506,28.5735
2019-03-28-15:56:39,26.0547,93.6759,72.076,15.791,1.82506,28.5735
2019-03-28-15:56:40,26.0547,93.6759,71.7827,15.791,1.82506,28.5735
2019-03-28-15:56:41,26.0547,93.8327,72.0906,15.791,1.82506,28.5735
2019-03-28-15:56:42,26.0547,93.8327,71.9473,15.791,1.82506,28.5735
2019-03-28-15:56:43,26.0547,93.8327,72.192,15.791,1.82506,28.5735
2019-03-28-15:56:44,26.0547,93.6006,71.8469,15.791,1.82506,28.5735
2019-03-28-15:56:45,26.0547,93.6006,71.9777,15.791,1.82506,28.5735
2019-03-28-15:56:46,26.0547,93.6006,72.2621,15.791,1.82506,28.5735
2019-03-28-15:56:47,26.0547,93.7075,71.8125,15.791,1.82506,28.5735
2019-03-28-15:56:48,26.0547,93.8801,72.1771,15.791,1.82506,28.5735
2019-03-28-15:56:49,26.0547,93.533,71.8664,15.791,1.82506,28.5735
2019-03-28-15:56:50,26.0547,93.755,71.8664,15.791,1.82506,28.5735
2019-03-28-15:56:51,26.0547,93.5808,72.1742,15.791,1.82506,28.5735
2019-03-28-15:56:52,26.0547,93.8312,71.9525,15.791,1.82506,28.5735
2019-03-28-15:56:53,26.0547,93.5828,71.9525,15.791,1.82506,28.5735
2019-03-28-15:56:54,26.0547,93.8769,71.9525,15.791,1.82506,28.5735
2019-03-28-15:56:55,26.0547,93.6243,72.1675,15.791,1.82506,28.5735
2019-03-28-15:56:56,26.0547,93.8445,72.0161,15.791,1.82506,28.5735
2019-03-28-15:56:57,26.0547,94.1201,72.0161,15.791,1.82506,28.5735
2019-03-28-15:56:58,26.0547,93.5444,72.0161,15.791,1.82506,28.5735
2019-03-28-15:56:59,26.0547,93.8265,72.0161,15.791,1.82506,28.5735
2019-03-28-15:57:00,26.0547,93.5546,71.9071,15.791,1.82506,28.5735
2019-03-28-15:57:01,26.0547,93.5546,72.0711,15.791,1.82506,28.5735
2019-03-28-15:57:02,26.0547,93.8165,71.963,15.791,1.82506,28.5735
2019-03-28-15:57:03,26.0547,93.5663,72.0659,15.791,1.82506,28.5735
2019-03-28-15:57:04,26.0547,93.7342,71.9536,15.791,1.82506,28.5735
2019-03-28-15:57:05,26.0547,93.8539,72.0707,15.791,1.82506,28.5735
2019-03-28-15:57:06,26.0547,93.5958,71.924,15.791,1.82506,28.5735
2019-03-28-15:57:07,26.0547,93.7417,71.924,15.791,1.82506,28.5735
2019-03-28-15:57:08,26.0547,93.5279,71.924,15.791,1.82506,28.5735
2019-03-28-15:57:09,26.0547,93.7391,71.924,15.791,1.82506,28.5735
2019-03-28-15:57:10,26.0547,93.5966,71.8237,15.791,1.82506,28.5735
2019-03-28-15:57:11,26.0547,93.5966,71.9548,15.791,1.82506,28.5735
2019-03-28-15:57:12,26.0547,93.5966,71.7598,15.791,1.82506,28.5735
2019-03-28-15:57:13,26.0547,93.5966,71.9011,15.791,1.82506,28.5735
2019-03-28-15:57:14,26.0547,93.5966,71.9011,15.791,1.82506,28.5735
2019-03-28-15:57:15,26.0547,93.5966,71.9011,15.791,1.82506,28.5735
2019-03-28-15:57:16,26.0547,93.5966,71.9011,15.791,1.82506,28.5735
2019-03-28-15:57:17,26.0547,93.9094,71.7716,15.791,1.82506,28.5735
2019-03-28-15:57:18,26.0547,93.6213,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:19,26.0547,93.6213,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:20,26.0547,93.6213,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:21,26.0547,93.8729,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:22,26.0547,93.6255,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:23,26.0547,93.6255,71.8824,15.791,1.82506,28.5735
2019-03-28-15:57:24,26.0547,93.6255,71.9945,15.791,1.82506,28.5735
2019-03-28-15:57:25,26.0547,93.6255,71.9945,15.791,1.82506,28.5735
2019-03-28-15:57:26,26.0547,93.6255,71.7897,15.791,1.82506,28.5735
2019-03-28-15:57:27,26.0547,93.7659,71.7897,15.791,1.82506,28.5735
2019-03-28-15:57:28,26.0547,93.6018,71.9571,15.791,1.82506,28.5735
2019-03-28-15:57:29,26.0547,93.6018,71.803,15.791,1.82506,28.5735
2019-03-28-15:57:30,26.0547,93.6018,71.803,15.791,1.82506,28.5735
2019-03-28-15:57:31,26.0547,93.6018,71.9499,15.791,1.82506,28.5735
2019-03-28-15:57:32,26.0547,93.8944,71.7979,15.791,1.82506,28.5735
2019-03-28-15:57:33,26.0547,93.5348,72.0077,15.791,1.82506,28.5735
2019-03-28-15:57:34,26.0547,93.6384,71.7955,15.791,1.82506,28.5735
2019-03-28-15:57:35,26.0547,93.6384,71.9139,15.791,1.82506,28.5735
2019-03-28-15:57:36,26.0547,93.6384,71.9139,15.791,1.82506,28.5735
2019-03-28-15:57:37,26.0547,93.6384,71.9139,15.791,1.82506,28.5735
2019-03-28-15:57:38,26.0547,93.5305,71.7662,15.7905,1.82506,28.5735
2019-03-28-15:57:39,26.0547,93.7928,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:40,26.0547,93.5253,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:41,26.0547,93.5253,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:42,26.0547,93.5253,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:43,26.0547,93.5253,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:44,26.0547,93.8414,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:45,26.0547,93.5181,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:46,26.0547,93.929,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:47,26.0547,93.5417,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:48,26.0547,93.8014,71.9007,15.7905,1.82506,28.5735
2019-03-28-15:57:49,26.0547,93.9088,71.7564,15.7905,1.82506,28.5735
2019-03-28-15:57:50,26.0547,93.8063,71.7564,15.7905,1.82506,28.5735
2019-03-28-15:57:51,26.0547,93.9113,71.7564,15.7905,1.82506,28.5735
2019-03-28-15:57:52,26.0547,93.5827,71.9467,15.7799,1.82506,28.5735
2019-03-28-15:57:53,26.0547,93.5827,71.9467,15.7799,1.82506,28.5735
2019-03-28-15:57:54,26.0547,93.5827,71.7491,15.7799,1.82506,28.5735
2019-03-28-15:57:55,26.0547,93.5827,71.9113,15.7799,1.82506,28.5735
2019-03-28-15:57:56,26.0547,93.7113,71.7901,15.7799,1.82506,28.5735
2019-03-28-15:57:57,26.0547,93.7113,72.1191,15.7799,1.82506,28.5735
2019-03-28-15:57:58,26.0547,93.7113,71.7351,15.7799,1.82506,28.5735
2019-03-28-15:57:59,26.0547,93.6005,72.1385,15.7799,1.82506,28.5735
2019-03-28-15:58:00,26.0547,93.6005,71.7647,15.7928,1.82506,28.5735
2019-03-28-15:58:01,26.0547,93.733,71.7647,15.7928,1.82506,28.5735
2019-03-28-15:58:02,26.0547,93.5616,72.0907,15.7928,1.82506,28.5735
2019-03-28-15:58:03,26.0547,93.7478,71.8142,15.7928,1.82506,28.5735
2019-03-28-15:58:04,26.0547,93.5497,71.8142,15.7928,1.82506,28.5735
2019-03-28-15:58:05,26.0547,93.5497,71.8142,15.7818,1.82506,28.5735
2019-03-28-15:58:06,26.0547,93.7853,71.9994,15.7932,1.82506,28.5735
2019-03-28-15:58:07,26.0547,93.551,71.8096,15.7932,1.82506,28.5735
2019-03-28-15:58:08,26.0547,93.7743,71.8096,15.7932,1.82506,28.5735
2019-03-28-15:58:09,26.0547,93.5448,71.8096,15.7932,1.82506,28.5735
2019-03-28-15:58:10,26.0547,93.6574,72.0056,15.7932,1.82506,28.5735
2019-03-28-15:58:11,26.0547,93.5493,71.7778,15.7932,1.82506,28.5735
2019-03-28-15:58:12,26.0547,93.5493,71.9781,16.0217,1.82506,28.5735
2019-03-28-15:58:13,26.0547,93.7559,71.842,16.0217,1.82506,28.5735
2019-03-28-15:58:14,26.0547,93.5836,71.842,16.0217,1.82506,28.5735
2019-03-28-15:58:15,26.0547,93.5836,71.842,16.0217,1.82506,28.5735
2019-03-28-15:58:16,26.0547,93.5836,71.842,16.0217,1.82506,28.5735
2019-03-28-15:58:17,26.0547,93.5836,71.9479,16.0217,1.82506,28.5735
2019-03-28-15:58:18,26.0547,93.705,71.8207,16.0217,1.82506,28.5735
2019-03-28-15:58:19,26.0547,93.705,71.8207,16.0217,1.82506,28.5735
2019-03-28-15:58:20,26.0547,93.5799,71.8207,16.0217,1.82506,28.5735
2019-03-28-15:58:21,26.0547,93.9447,71.9787,16.0217,1.82506,28.5735
2019-03-28-15:58:22,26.0547,93.5243,71.8051,16.0217,1.82506,28.5735
2019-03-28-15:58:23,26.0547,93.856,71.8051,16.0217,1.82506,28.5735
2019-03-28-15:58:24,26.0547,93.5266,71.8051,16.0217,1.82506,28.5735
2019-03-28-15:58:25,26.0547,93.5266,72.0767,16.0217,1.82506,28.5735
2019-03-28-15:58:26,26.0547,93.6363,71.7666,16.0217,1.82506,28.5735
2019-03-28-15:58:27,26.0547,93.6363,71.7666,16.0331,1.82506,28.5735
2019-03-28-15:58:28,26.0547,93.6363,71.7666,16.0331,1.82506,28.5735
2019-03-28-15:58:29,26.0547,93.5302,71.7666,16.0331,1.82506,28.5735
2019-03-28-15:58:30,26.0547,93.8032,71.912,16.0221,1.82506,28.5735
2019-03-28-15:58:31,26.0547,93.633,71.6989,16.0221,1.82506,28.5735
2019-03-28-15:58:32,26.0547,93.8912,72.0465,16.0221,1.82506,28.5735
2019-03-28-15:58:33,26.0547,93.5502,71.7204,16.0221,1.82506,28.5735
2019-03-28-15:58:34,26.0547,93.5502,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:35,26.0547,93.5502,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:36,26.0547,93.5502,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:37,26.0547,93.5502,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:38,26.0547,93.7982,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:39,26.0547,93.5389,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:40,26.0547,93.5389,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:41,26.0547,93.5389,71.8391,16.0221,1.82506,28.5735
2019-03-28-15:58:42,26.0547,93.5389,71.7125,16.0221,1.82506,28.5735
2019-03-28-15:58:43,26.0547,93.5389,71.8359,16.0221,1.82506,28.5735
2019-03-28-15:58:44,26.0547,93.7819,71.8359,16.0221,1.82506,28.5735
2019-03-28-15:58:45,26.0547,93.5757,71.9442,16.0221,1.82506,28.5735
2019-03-28-15:58:46,26.0547,93.5757,71.9442,16.0221,1.82506,28.5735
2019-03-28-15:58:47,26.0547,93.5757,71.9442,16.0221,1.82506,28.5735
2019-03-28-15:58:48,26.0547,93.5757,71.7401,16.0221,1.82506,28.5735
2019-03-28-15:58:49,26.0547,93.5757,71.7401,16.0221,1.82506,28.5735
2019-03-28-15:58:50,26.0547,93.5757,71.7401,16.0221,1.82506,28.5735
2019-03-28-15:58:51,26.0547,93.5757,72.0769,16.0221,1.82506,28.5735
2019-03-28-15:58:52,26.0547,93.5757,71.8973,16.0221,1.82506,28.5735
2019-03-28-15:58:53,26.0547,93.5757,71.7274,16.0221,1.82506,28.5735
2019-03-28-15:58:54,26.0547,93.5757,71.8746,16.0221,1.82506,28.5735
2019-03-28-15:58:55,26.0547,93.5757,71.773,16.0221,1.82506,28.5735
2019-03-28-15:58:56,26.0547,93.5757,71.9445,16.0221,1.82506,28.5735
2019-03-28-15:58:57,26.0547,93.5757,71.7364,16.0221,1.82506,28.5735
2019-03-28-15:58:58,26.0547,93.5757,71.8831,16.0221,1.82506,28.5735
2019-03-28-15:58:59,26.0547,93.5757,71.8831,16.0221,1.82506,28.5735
2019-03-28-15:59:00,26.0547,93.5757,71.7557,16.0221,1.82506,28.5735
2019-03-28-15:59:01,26.0547,93.5757,71.8892,16.0221,1.82506,28.5735
2019-03-28-15:59:02,26.0547,93.5757,71.7247,16.0221,1.82506,28.5735
2019-03-28-15:59:03,26.0547,93.5757,72.0532,16.0221,1.82506,28.5735
2019-03-28-15:59:04,26.0547,93.5757,71.8654,16.0221,1.82506,28.5735
2019-03-28-15:59:05,26.0547,93.7037,71.746,16.0221,1.82506,28.5735
2019-03-28-15:59:06,26.0547,93.7037,71.8479,16.0221,1.82506,28.5735
2019-03-28-15:59:07,26.0547,93.7037,71.8479,16.0221,1.82506,28.5735
2019-03-28-15:59:08,26.0547,93.5563,71.8479,16.0221,1.82506,28.5735
2019-03-28-15:59:09,26.0547,93.5563,71.8479,16.0221,1.82506,28.5735
2019-03-28-15:59:10,26.0547,93.7547,71.7118,16.0221,1.82506,28.5735
2019-03-28-15:59:11,26.0547,93.534,71.9962,16.0221,1.82506,28.5735
2019-03-28-15:59:12,26.0547,93.9796,71.7189,16.0221,1.82506,28.5735
2019-03-28-15:59:13,26.0547,93.5656,71.7189,16.0221,1.82506,28.5735
2019-03-28-15:59:14,26.0547,93.5656,71.7189,16.0221,1.82506,28.5735
2019-03-28-15:59:15,26.0547,93.5656,71.9859,16.0221,1.82506,28.5735
2019-03-28-15:59:16,26.0547,93.5656,71.9859,16.0221,1.82506,28.5735
2019-03-28-15:59:17,26.0547,93.7869,71.7884,16.0221,1.82506,28.5735
2019-03-28-15:59:18,26.0547,93.6814,71.9183,16.0221,1.82506,28.5735
2019-03-28-15:59:19,26.0547,93.6814,71.9183,16.0221,1.82506,28.5735
2019-03-28-15:59:20,26.0547,93.5463,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:21,26.0547,93.5463,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:22,26.0547,93.7268,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:23,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:24,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:25,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:26,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:27,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:28,26.0547,93.5495,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:29,26.0547,93.6909,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:30,26.0547,93.6909,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:31,26.0547,93.516,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:32,26.0547,93.516,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:33,26.0547,93.6949,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:34,26.0547,93.5944,71.7419,16.0221,1.82506,28.5735
2019-03-28-15:59:35,26.0547,93.5944,71.9069,16.0221,1.82506,28.5735
2019-03-28-15:59:36,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:37,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:38,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:39,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:40,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:41,26.0547,93.5944,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:42,26.0547,93.9369,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:43,26.0547,93.6739,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:44,26.0547,93.545,71.7741,16.0221,1.82506,28.5735
2019-03-28-15:59:45,26.0547,93.545,71.8798,16.0221,1.82506,28.5735
2019-03-28-15:59:46,26.0547,93.545,71.7599,16.0221,1.82506,28.5735
2019-03-28-15:59:47,26.0547,93.545,71.7599,16.0221,1.82506,28.5735
2019-03-28-15:59:48,26.0547,93.545,71.9073,16.0221,1.82506,28.5735
2019-03-28-15:59:49,26.0547,93.4334,71.9073,16.0221,1.82506,28.5735
2019-03-28-15:59:50,26.0547,93.4334,71.9073,16.0221,1.82506,28.5735
2019-03-28-15:59:51,26.0547,93.4334,71.6805,16.0221,1.82506,28.5735
2019-03-28-15:59:52,26.0547,93.7785,71.6805,16.0221,1.82506,28.5735
2019-03-28-15:59:53,26.0547,93.2108,71.84,16.0221,1.82506,28.5735
2019-03-28-15:59:54,26.0547,93.5982,71.84,16.0221,1.82506,28.5735
2019-03-28-15:59:55,26.0547,93.5982,71.84,16.0221,1.82506,28.5735
2019-03-28-15:59:56,26.0547,93.5982,71.7182,16.0221,1.82506,28.5735
2019-03-28-15:59:57,26.0547,93.5982,71.7182,16.0221,1.82506,28.5735
2019-03-28-15:59:58,26.0547,93.5982,71.7182,16.0221,1.82506,28.5735
2019-03-28-15:59:59,26.0547,93.5982,71.7182,16.0221,1.82506,28.5735
2019-03-28-16:00:00,26.0547,93.5982,71.9033,16.0221,1.82506,28.5735
2019-03-28-16:00:01,26.0547,93.5982,71.7361,16.0221,1.82506,28.5735
2019-03-28-16:00:02,26.0547,93.5982,71.7361,16.0221,1.82506,28.5735
2019-03-28-16:00:03,26.0547,93.5982,71.7361,16.0221,1.82506,28.5735
2019-03-28-16:00:04,26.0547,93.5982,71.5887,16.0221,1.82506,28.5735
2019-03-28-16:00:05,26.0547,93.5982,71.8733,16.0221,1.82506,28.5735
2019-03-28-16:00:06,26.0547,93.5982,71.7309,16.0221,1.82506,28.5735
2019-03-28-16:00:07,26.0547,93.5982,71.8459,16.0221,1.82506,28.5735
2019-03-28-16:00:08,26.0547,93.5982,71.8459,16.0221,1.82506,28.5735
2019-03-28-16:00:09,26.0547,93.5982,71.7025,16.0221,1.82506,28.5735
2019-03-28-16:00:10,26.0547,93.5982,71.8584,16.0221,1.82506,28.5735
2019-03-28-16:00:11,26.0547,93.5982,71.712,16.0221,1.82506,28.5735
2019-03-28-16:00:12,26.0547,93.5982,71.8231,16.0221,1.82506,28.5735
2019-03-28-16:00:13,26.0547,93.5982,71.8231,16.0221,1.82506,28.5735
2019-03-28-16:00:14,26.0547,93.7111,71.8231,16.0221,1.82506,28.5735
2019-03-28-16:00:15,26.0547,93.5309,71.8231,16.0221,1.82506,28.5735
2019-03-28-16:00:16,26.0547,93.74,71.7159,16.0221,1.82506,28.5735
2019-03-28-16:00:17,26.0547,93.5075,71.7159,16.0221,1.82506,28.5735
2019-03-28-16:00:18,26.0547,93.7679,71.7159,16.0221,1.82506,28.5735
2019-03-28-16:00:19,26.0547,93.4883,71.7159,16.0221,1.82506,28.5735
2019-03-28-16:00:20,26.0547,93.4883,71.7159,16.0221,1.82506,28.5735
2019-03-28-16:00:21,26.0547,93.9706,71.8446,16.0221,1.82506,28.5735
2019-03-28-16:00:22,26.0547,93.5071,71.7269,16.0221,1.82506,28.5735
2019-03-28-16:00:23,26.0547,93.7521,71.7269,16.0221,1.82506,28.5735
2019-03-28-16:00:24,26.0547,93.5298,71.7269,16.0221,1.82506,28.5735
2019-03-28-16:00:25,26.0547,93.5298,71.7269,16.0221,1.82506,28.5735
2019-03-28-16:00:26,26.0547,93.7466,71.7269,16.0221,1.82506,28.5735
2019-03-28-16:00:27,26.0547,93.5334,71.7269,16.0118,1.82506,28.5735
2019-03-28-16:00:28,26.0547,93.7285,71.7269,16.0118,1.82506,28.5735
2019-03-28-16:00:29,26.0547,93.5261,71.7269,16.0222,1.82506,28.5735
2019-03-28-16:00:30,26.0547,93.5261,71.7269,16.0222,1.82506,28.5735
2019-03-28-16:00:31,26.0547,93.5261,71.5351,16.0222,1.82506,28.5735
2019-03-28-16:00:32,26.0547,93.5261,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:33,26.0547,93.6983,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:34,26.0547,93.5489,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:35,26.0547,93.5489,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:36,26.0547,93.3717,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:37,26.0547,93.485,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:38,26.0547,93.6268,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:39,26.0547,93.6268,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:40,26.0547,93.3997,71.7954,16.0222,1.82506,28.5735
2019-03-28-16:00:41,26.0547,93.5524,71.6826,16.0222,1.82506,28.5735
2019-03-28-16:00:42,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:43,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:44,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:45,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:46,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:47,26.0547,93.5524,71.7861,16.0222,1.82506,28.5735
2019-03-28-16:00:48,26.0547,93.5524,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:49,26.0547,93.5524,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:50,26.0547,93.5524,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:51,26.0547,93.5524,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:52,26.0547,93.7644,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:53,26.0547,93.5383,71.7861,16.0117,1.82506,28.5735
2019-03-28-16:00:54,26.0547,93.5383,71.8961,16.0117,1.82506,28.5735
2019-03-28-16:00:55,26.0547,93.5383,71.6971,16.0117,1.82506,28.5735
2019-03-28-16:00:56,26.0547,93.5383,71.6971,16.0117,1.82506,28.5735
2019-03-28-16:00:57,26.0547,93.7765,71.81,16.0117,1.82506,28.5735
2019-03-28-16:00:58,26.0547,93.3725,71.81,16.0117,1.82506,28.5735
2019-03-28-16:00:59,26.0547,93.4925,71.81,16.0117,1.82506,28.5735
2019-03-28-16:01:00,26.0547,93.4925,71.81,16.0117,1.82506,28.5735
2019-03-28-16:01:01,26.0547,93.2919,71.5368,16.0117,1.82506,28.5735
2019-03-28-16:01:02,26.0547,93.4454,71.7139,16.0117,1.82506,28.5735
2019-03-28-16:01:03,26.0547,93.3448,71.7139,16.0117,1.82506,28.5735
2019-03-28-16:01:04,26.0547,93.4664,71.8958,16.0117,1.82506,28.5735
2019-03-28-16:01:05,26.0547,93.4664,71.6314,16.0117,1.82506,28.5735
2019-03-28-16:01:06,26.0547,93.2765,71.6314,16.0117,1.82506,28.5735
2019-03-28-16:01:07,26.0547,93.4713,71.6314,16.0117,1.82506,28.5735
2019-03-28-16:01:08,26.0547,93.3685,71.6314,16.0117,1.82506,28.5735
2019-03-28-16:01:09,26.0547,93.3685,71.7578,16.0117,1.82506,28.5735
2019-03-28-16:01:10,26.1953,93.5762,71.7578,16.0117,1.82506,28.5735
2019-03-28-16:01:11,26.0547,93.5762,72.0275,16.0117,1.82506,28.5735
2019-03-28-16:01:12,26.0547,93.5762,71.6074,16.0117,1.82506,28.5735
2019-03-28-16:01:13,26.0547,93.5762,71.7222,16.0117,1.82506,28.5735
2019-03-28-16:01:14,26.0547,93.4194,71.6202,16.0117,1.82506,28.5735
2019-03-28-16:01:15,26.0547,93.6209,71.6202,16.0117,1.82506,28.5735
